# StartTime = 06/13/2023 02:50:21.5679 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
240.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
241.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
242.602,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
243.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
244.599,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
245.601,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
246.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
247.6,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
248.599,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
249.754,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
250.588,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
251.588,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
252.589,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
253.59,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
254.759,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
255.599,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
256.593,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
257.592,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
258.769,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
259.582,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
260.59,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
261.59,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
262.589,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
264.841,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
264.841,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
265.586,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
266.593,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
267.59,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
268.587,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
269.587,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
270.595,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
271.588,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
272.591,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
273.584,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
274.587,0.0,0.0,30.56295,0.01840815,0.0,4.449179,0.006012052,0.0,86.0,0.02646,0.0,0,0,0,0,0.0,0.2523962,0,0,0,0.0,141.8,342,0,0,73.4,0,0,0.0,0,0,1,0,0.706927,0.0242251,29.1816,3.827585,74.48,0,0,0,0,0,0,141.44,0,0,0,96.8,0,0,0,0,1,0,0,0.0,78.125,86.0,0
