# StartTime = 06/13/2023 02:59:20.6064 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
531.565,24.23348,1189.143,30.00386,0.02037893,0.01647895,5.748753,0.006655704,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2794178,0,0,0,0.0,185.0,509,0,0,75.2,0,0,0.0,0,0,1,0,1.863203,0.06633031,28.08977,8.752418,77.0,9,0,0,2234,2233,0,189.95,0,0,0,79.25,0,0,0,0,1,0,0,2961.5,89.375,86.0,0
532.563,24.23348,1189.143,30.00386,0.02037893,0.01647895,5.748753,0.006655704,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2794178,0,0,0,0.0,185.0,509,0,0,75.2,0,0,0.0,0,0,1,0,1.863203,0.06633031,28.08977,8.752418,77.0,9,0,0,2234,2233,0,189.95,0,0,0,79.25,0,0,0,0,1,0,0,2961.5,89.375,86.0,0
533.549,24.23348,1189.143,30.00386,0.02037893,0.01647895,5.748753,0.006655704,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2794178,0,0,0,0.0,185.0,509,0,0,75.2,0,0,0.0,0,0,1,0,1.863203,0.06633031,28.08977,8.752418,77.0,9,0,0,2234,2233,0,189.95,0,0,0,79.25,0,0,0,0,1,0,0,2961.5,89.375,86.0,0
534.562,24.23348,1189.143,30.00386,0.02037893,0.01647895,5.748753,0.006655704,0.0,91.4,0.030429,0.0,0,0,0,0,0.0,0.2794178,0,0,0,0.0,185.0,509,0,0,75.2,0,0,0.0,0,0,1,0,1.863203,0.06633031,28.08977,8.752418,77.0,9,0,0,2234,2233,0,189.95,0,0,0,79.25,0,0,0,0,1,0,0,2961.5,89.375,86.0,0
535.564,34.79679,15.33495,29.78153,2.269117,1.277855,5.835167,0.7410873,2740.5,91.4,3.381588,49.80392,0,0,0,0,4.023449,31.11211,0,0,0,90.98039,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.929321,0.07074088,27.27306,8.911125,77.0,9,0,0,2240,2237,0,191.21,0,0,0,79.7,0,0,0,0,1,0,0,1459.25,89.375,86.0,0
536.561,34.79679,15.33495,29.78153,2.269117,1.277855,5.835167,0.7410873,2740.5,91.4,3.381588,49.80392,0,0,0,0,4.023449,31.11211,0,0,0,90.98039,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.929321,0.07074088,27.27306,8.911125,77.0,9,0,0,2240,2237,0,191.21,0,0,0,79.7,0,0,0,0,1,0,0,1459.25,89.375,86.0,0
537.562,34.79679,15.33495,29.78153,2.269117,1.277855,5.835167,0.7410873,2740.5,91.4,3.381588,49.80392,0,0,0,0,4.023449,31.11211,0,0,0,90.98039,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.929321,0.07074088,27.27306,8.911125,77.0,9,0,0,2240,2237,0,191.21,0,0,0,79.7,0,0,0,0,1,0,0,1459.25,89.375,86.0,0
538.56,34.79679,15.33495,29.78153,2.269117,1.277855,5.835167,0.7410873,2740.5,91.4,3.381588,49.80392,0,0,0,0,4.023449,31.11211,0,0,0,90.98039,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.929321,0.07074088,27.27306,8.911125,77.0,9,0,0,2240,2237,0,191.21,0,0,0,79.7,0,0,0,0,1,0,0,1459.25,89.375,86.0,0
539.561,34.79679,15.33495,29.78153,2.269117,1.277855,5.835167,0.7410873,2740.5,91.4,3.381588,49.80392,0,0,0,0,4.023449,31.11211,0,0,0,90.98039,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.929321,0.07074088,27.27306,8.911125,77.0,9,0,0,2240,2237,0,191.21,0,0,0,79.7,0,0,0,0,1,0,0,1459.25,89.375,86.0,0
540.56,34.79679,15.33495,29.78153,2.269117,1.277855,5.835167,0.7410873,2740.5,91.4,3.381588,49.80392,0,0,0,0,4.023449,31.11211,0,0,0,90.98039,185.0,509,0,0,75.2,0,0,0.0,0,0,2,0,1.929321,0.07074088,27.27306,8.911125,77.0,9,0,0,2240,2237,0,191.21,0,0,0,79.7,0,0,0,0,1,0,0,1459.25,89.375,86.0,0
541.564,44.11736,43.24508,29.90587,1.02017,0.4531344,5.887718,0.3331849,1463.25,86.0,1.52145,45.4902,0,0,0,0,2.145415,13.98767,0,0,0,90.98039,192.2,566,0,0,75.2,0,0,10.05001,0,0,2,0,2.046566,0.0734231,27.87361,9.010876,77.0,9,0,0,2199,2140,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,1124.0,89.375,87.8,0
542.563,44.11736,43.24508,29.90587,1.02017,0.4531344,5.887718,0.3331849,1463.25,86.0,1.52145,45.4902,0,0,0,0,2.145415,13.98767,0,0,0,90.98039,192.2,566,0,0,75.2,0,0,10.05001,0,0,2,0,2.046566,0.0734231,27.87361,9.010876,77.0,9,0,0,2199,2140,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,1124.0,89.375,87.8,0
543.578,44.11736,43.24508,29.90587,1.02017,0.4531344,5.887718,0.3331849,1463.25,86.0,1.52145,45.4902,0,0,0,0,2.145415,13.98767,0,0,0,90.98039,192.2,566,0,0,75.2,0,0,10.05001,0,0,2,0,2.046566,0.0734231,27.87361,9.010876,77.0,9,0,0,2199,2140,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,1124.0,89.375,87.8,0
544.559,44.11736,43.24508,29.90587,1.02017,0.4531344,5.887718,0.3331849,1463.25,86.0,1.52145,45.4902,0,0,0,0,2.145415,13.98767,0,0,0,90.98039,192.2,566,0,0,75.2,0,0,10.05001,0,0,2,0,2.046566,0.0734231,27.87361,9.010876,77.0,9,0,0,2199,2140,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,1124.0,89.375,87.8,0
545.559,42.25324,51.71524,30.00307,0.8170365,0.378918,5.913507,0.2668419,1145.25,86.0,1.221129,43.52941,0,0,0,0,1.433893,11.20248,0,0,0,83.13725,192.2,566,0,0,75.2,0,0,14.95909,0,0,2,0,2.115269,0.07473934,28.30195,9.08841,77.0,9,0,0,2130,2077,0,193.73,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,89.6,0
546.561,42.25324,51.71524,30.00307,0.8170365,0.378918,5.913507,0.2668419,1145.25,86.0,1.221129,43.52941,0,0,0,0,1.433893,11.20248,0,0,0,83.13725,192.2,566,0,0,75.2,0,0,14.95909,0,0,2,0,2.115269,0.07473934,28.30195,9.08841,77.0,9,0,0,2130,2077,0,193.73,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,89.6,0
547.562,42.25324,51.71524,30.00307,0.8170365,0.378918,5.913507,0.2668419,1145.25,86.0,1.221129,43.52941,0,0,0,0,1.433893,11.20248,0,0,0,83.13725,192.2,566,0,0,75.2,0,0,14.95909,0,0,2,0,2.115269,0.07473934,28.30195,9.08841,77.0,9,0,0,2130,2077,0,193.73,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,89.6,0
548.564,42.25324,51.71524,30.00307,0.8170365,0.378918,5.913507,0.2668419,1145.25,86.0,1.221129,43.52941,0,0,0,0,1.433893,11.20248,0,0,0,83.13725,192.2,566,0,0,75.2,0,0,14.95909,0,0,2,0,2.115269,0.07473934,28.30195,9.08841,77.0,9,0,0,2130,2077,0,193.73,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,89.6,0
549.559,42.25324,51.71524,30.00307,0.8170365,0.378918,5.913507,0.2668419,1145.25,86.0,1.221129,43.52941,0,0,0,0,1.433893,11.20248,0,0,0,83.13725,192.2,566,0,0,75.2,0,0,14.95909,0,0,2,0,2.115269,0.07473934,28.30195,9.08841,77.0,9,0,0,2130,2077,0,193.73,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,89.6,0
550.563,39.76776,196.1805,30.14849,0.20271,0.09988676,5.918715,0.06620454,0.0,86.0,0.302967,0.0,0,0,0,0,0.0,2.77938,0,0,0,0.0,192.2,566,0,0,75.2,0,0,4.741951,0,0,1,0,2.167174,0.07500518,28.89366,9.171584,76.37,9,0,0,2069,2014,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,91.4,0
551.561,39.76776,196.1805,30.14849,0.20271,0.09988676,5.918715,0.06620454,0.0,86.0,0.302967,0.0,0,0,0,0,0.0,2.77938,0,0,0,0.0,192.2,566,0,0,75.2,0,0,4.741951,0,0,1,0,2.167174,0.07500518,28.89366,9.171584,76.37,9,0,0,2069,2014,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,91.4,0
552.555,39.76776,196.1805,30.14849,0.20271,0.09988676,5.918715,0.06620454,0.0,86.0,0.302967,0.0,0,0,0,0,0.0,2.77938,0,0,0,0.0,192.2,566,0,0,75.2,0,0,4.741951,0,0,1,0,2.167174,0.07500518,28.89366,9.171584,76.37,9,0,0,2069,2014,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,91.4,0
553.56,39.76776,196.1805,30.14849,0.20271,0.09988676,5.918715,0.06620454,0.0,86.0,0.302967,0.0,0,0,0,0,0.0,2.77938,0,0,0,0.0,192.2,566,0,0,75.2,0,0,4.741951,0,0,1,0,2.167174,0.07500518,28.89366,9.171584,76.37,9,0,0,2069,2014,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,91.4,0
554.563,39.76776,196.1805,30.14849,0.20271,0.09988676,5.918715,0.06620454,0.0,86.0,0.302967,0.0,0,0,0,0,0.0,2.77938,0,0,0,0.0,192.2,566,0,0,75.2,0,0,4.741951,0,0,1,0,2.167174,0.07500518,28.89366,9.171584,76.37,9,0,0,2069,2014,0,193.1,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,91.4,0
555.562,37.28227,2011.388,30.3161,0.01853559,0.009742443,5.919217,0.006053673,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.218583,0.0750308,29.56896,9.257046,76.37,9,0,0,1988,1919,0,191.84,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,93.2,0
556.561,37.28227,2011.388,30.3161,0.01853559,0.009742443,5.919217,0.006053673,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.218583,0.0750308,29.56896,9.257046,76.37,9,0,0,1988,1919,0,191.84,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,93.2,0
557.561,37.28227,2011.388,30.3161,0.01853559,0.009742443,5.919217,0.006053673,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.218583,0.0750308,29.56896,9.257046,76.37,9,0,0,1988,1919,0,191.84,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,93.2,0
558.56,37.28227,2011.388,30.3161,0.01853559,0.009742443,5.919217,0.006053673,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.218583,0.0750308,29.56896,9.257046,76.37,9,0,0,1988,1919,0,191.84,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,93.2,0
559.563,37.28227,2011.388,30.3161,0.01853559,0.009742443,5.919217,0.006053673,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.218583,0.0750308,29.56896,9.257046,76.37,9,0,0,1988,1919,0,191.84,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,93.2,0
560.562,37.28227,2011.388,30.3161,0.01853559,0.009742443,5.919217,0.006053673,0.0,86.0,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.218583,0.0750308,29.56896,9.257046,76.37,9,0,0,1988,1919,0,191.84,0,0,0,79.7,0,0,0,0,1,0,0,0.0,89.375,93.2,0
561.558,24.85485,1338.337,30.43031,0.01857144,0.01464193,5.919729,0.006065381,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2546351,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.253886,0.07505695,30.02901,9.34654,76.37,9,0,0,1909,1899,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
562.561,24.85485,1338.337,30.43031,0.01857144,0.01464193,5.919729,0.006065381,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2546351,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.253886,0.07505695,30.02901,9.34654,76.37,9,0,0,1909,1899,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
563.563,24.85485,1338.337,30.43031,0.01857144,0.01464193,5.919729,0.006065381,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2546351,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.253886,0.07505695,30.02901,9.34654,76.37,9,0,0,1909,1899,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
564.563,24.85485,1338.337,30.43031,0.01857144,0.01464193,5.919729,0.006065381,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2546351,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.253886,0.07505695,30.02901,9.34654,76.37,9,0,0,1909,1899,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
565.562,24.85485,1338.337,30.43031,0.01857144,0.01464193,5.919729,0.006065381,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2546351,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.253886,0.07505695,30.02901,9.34654,76.37,9,0,0,1909,1899,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
566.561,20.50525,1102.027,30.52901,0.01860685,0.01778163,5.92028,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.284562,0.07508502,30.42634,9.436574,76.37,9,0,0,1899,1910,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
567.56,20.50525,1102.027,30.52901,0.01860685,0.01778163,5.92028,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.284562,0.07508502,30.42634,9.436574,76.37,9,0,0,1899,1910,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
568.557,20.50525,1102.027,30.52901,0.01860685,0.01778163,5.92028,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.284562,0.07508502,30.42634,9.436574,76.37,9,0,0,1899,1910,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
569.558,20.50525,1102.027,30.52901,0.01860685,0.01778163,5.92028,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.284562,0.07508502,30.42634,9.436574,76.37,9,0,0,1899,1910,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
570.562,20.50525,1102.027,30.52901,0.01860685,0.01778163,5.92028,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.284562,0.07508502,30.42634,9.436574,76.37,9,0,0,1899,1910,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
571.561,10.56331,567.7108,30.57863,0.01860685,0.03451729,5.920828,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.300415,0.07511305,30.62604,9.523704,77.0,9,0,0,1914,1936,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
572.561,10.56331,567.7108,30.57863,0.01860685,0.03451729,5.920828,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.300415,0.07511305,30.62604,9.523704,77.0,9,0,0,1914,1936,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
573.561,10.56331,567.7108,30.57863,0.01860685,0.03451729,5.920828,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.300415,0.07511305,30.62604,9.523704,77.0,9,0,0,1914,1936,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
574.562,10.56331,567.7108,30.57863,0.01860685,0.03451729,5.920828,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.300415,0.07511305,30.62604,9.523704,77.0,9,0,0,1914,1936,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
575.561,10.56331,567.7108,30.57863,0.01860685,0.03451729,5.920828,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.300415,0.07511305,30.62604,9.523704,77.0,9,0,0,1914,1936,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
576.56,1.864114,100.1842,30.58491,0.01860685,0.195598,5.921355,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.303134,0.0751399,30.65128,9.59995,77.0,9,0,0,1942,1952,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
577.562,1.864114,100.1842,30.58491,0.01860685,0.195598,5.921355,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.303134,0.0751399,30.65128,9.59995,77.0,9,0,0,1942,1952,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
580.556,1.864114,100.1842,30.58491,0.01860685,0.195598,5.921355,0.006076947,0.0,93.2,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,75.2,0,0,0.0,0,0,1,0,2.303134,0.0751399,30.65128,9.59995,77.0,9,0,0,1942,1952,0,191.21,0,0,0,79.25,0,0,0,0,1,0,0,0.0,89.375,95.0,0
581.555,0.0,0.0,30.58253,0.01860685,0.0,5.921817,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07516348,30.64166,9.691298,77.0,9,0,0,1949,1941,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
582.556,0.0,0.0,30.58253,0.01860685,0.0,5.921817,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07516348,30.64166,9.691298,77.0,9,0,0,1949,1941,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
583.559,0.0,0.0,30.58253,0.01860685,0.0,5.921817,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07516348,30.64166,9.691298,77.0,9,0,0,1949,1941,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
584.557,0.0,0.0,30.58253,0.01860685,0.0,5.921817,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07516348,30.64166,9.691298,77.0,9,0,0,1949,1941,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
585.557,0.0,0.0,30.58253,0.01860685,0.0,5.921817,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07516348,30.64166,9.691298,77.0,9,0,0,1949,1941,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
586.557,0.0,0.0,30.57964,0.01860685,0.0,5.922376,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07519206,30.63002,9.774695,77.0,9,0,0,1937,1912,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
587.56,0.0,0.0,30.57964,0.01860685,0.0,5.922376,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07519206,30.63002,9.774695,77.0,9,0,0,1937,1912,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
588.557,0.0,0.0,30.57964,0.01860685,0.0,5.922376,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07519206,30.63002,9.774695,77.0,9,0,0,1937,1912,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
589.558,0.0,0.0,30.57964,0.01860685,0.0,5.922376,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07519206,30.63002,9.774695,77.0,9,0,0,1937,1912,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
590.557,0.0,0.0,30.57964,0.01860685,0.0,5.922376,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07519206,30.63002,9.774695,77.0,9,0,0,1937,1912,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
591.558,0.0,0.0,30.57964,0.01860685,0.0,5.922376,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,566,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07519206,30.63002,9.774695,77.0,9,0,0,1937,1912,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
592.557,0.0,0.0,30.57702,0.01860685,0.0,5.922884,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07521794,30.61948,9.860446,77.0,9,0,0,1904,1889,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
593.558,0.0,0.0,30.57702,0.01860685,0.0,5.922884,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07521794,30.61948,9.860446,77.0,9,0,0,1904,1889,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
594.557,0.0,0.0,30.57702,0.01860685,0.0,5.922884,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07521794,30.61948,9.860446,77.0,9,0,0,1904,1889,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
595.56,0.0,0.0,30.57702,0.01860685,0.0,5.922884,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07521794,30.61948,9.860446,77.0,9,0,0,1904,1889,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
596.558,0.0,0.0,30.57437,0.01860685,0.0,5.923396,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07524408,30.60884,9.936414,77.0,9,0,0,1890,1887,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
597.558,0.0,0.0,30.57437,0.01860685,0.0,5.923396,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07524408,30.60884,9.936414,77.0,9,0,0,1890,1887,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
598.557,0.0,0.0,30.57437,0.01860685,0.0,5.923396,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07524408,30.60884,9.936414,77.0,9,0,0,1890,1887,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
